"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","199.107.120.10","192.168.1.2","TCP","60","443  >  61610 [ACK] Seq=1 Ack=1 Win=4754 Len=0"
"2","0.201353","192.168.1.2","3.224.140.225","TCP","55","49705  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1 [TCP segment of a reassembled PDU]"
"3","0.211591","192.168.1.2","20.36.219.28","TCP","1474","49695  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1420 [TCP segment of a reassembled PDU]"
"4","0.211592","192.168.1.2","20.36.219.28","TLSv1.2","91","Application Data"
"5","0.337182","192.168.1.3","224.0.0.251","MDNS","103","Standard query 0x0342 PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"6","0.337182","192.168.1.3","224.0.0.251","MDNS","103","Standard query 0x0342 PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"7","0.340121","3.224.140.225","192.168.1.2","TCP","66","443  >  49705 [ACK] Seq=1 Ack=2 Win=163 Len=0 SLE=1 SRE=2"
"8","0.399712","20.36.219.28","192.168.1.2","TCP","60","443  >  49695 [ACK] Seq=1 Ack=1458 Win=2052 Len=0"
"9","0.527107","192.168.1.2","8.36.80.192","TCP","66","61612  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"10","0.567286","199.107.120.10","192.168.1.2","TLSv1","971","Application Data"
"11","0.608543","192.168.1.2","199.107.120.10","TCP","54","61610  >  443 [ACK] Seq=1 Ack=918 Win=63884 Len=0"
"12","0.631433","192.168.1.2","64.233.186.188","TCP","55","49704  >  5228 [ACK] Seq=1 Ack=1 Win=511 Len=1"
"13","0.712510","192.168.1.2","199.107.120.10","TLSv1","400","Application Data, Application Data"
"14","0.725024","8.36.80.192","192.168.1.2","TCP","62","443  >  61612 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1400 SACK_PERM=1"
"15","0.725091","192.168.1.2","8.36.80.192","TCP","54","61612  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"16","0.725347","192.168.1.2","8.36.80.192","TLSv1.2","258","Client Hello"
"17","0.743807","64.233.186.188","192.168.1.2","TCP","66","5228  >  49704 [ACK] Seq=1 Ack=2 Win=262 Len=0 SLE=1 SRE=2"
"18","0.748100","192.229.138.186","192.168.1.2","TLSv1.2","1474","Application Data"
"19","0.748100","192.229.138.186","192.168.1.2","TCP","1474","443  >  61611 [ACK] Seq=1421 Ack=1 Win=291 Len=1420 [TCP segment of a reassembled PDU]"
"20","0.748101","192.229.138.186","192.168.1.2","TCP","1474","443  >  61611 [ACK] Seq=2841 Ack=1 Win=291 Len=1420 [TCP segment of a reassembled PDU]"
"21","0.748102","192.229.138.186","192.168.1.2","TLSv1.2","1018","Application Data"
"22","0.748102","192.229.138.186","192.168.1.2","TLSv1.2","85","Encrypted Alert"
"23","0.748102","192.229.138.186","192.168.1.2","TCP","54","443  >  61611 [FIN, ACK] Seq=5256 Ack=1 Win=291 Len=0"
"24","0.748185","192.168.1.2","192.229.138.186","TCP","54","61611  >  443 [ACK] Seq=1 Ack=5257 Win=515 Len=0"
"25","0.748399","192.168.1.2","192.229.138.186","TLSv1.2","85","Encrypted Alert"
"26","0.748431","192.168.1.2","192.229.138.186","TCP","54","61611  >  443 [FIN, ACK] Seq=32 Ack=5257 Win=515 Len=0"
"27","0.762393","20.36.219.28","192.168.1.2","TLSv1.2","393","Application Data"
"28","0.803454","192.168.1.2","20.36.219.28","TCP","54","49695  >  443 [ACK] Seq=1458 Ack=340 Win=515 Len=0"
"29","0.817082","192.229.138.186","192.168.1.2","TCP","54","443  >  61611 [ACK] Seq=5257 Ack=32 Win=291 Len=0"
"30","0.826898","192.168.1.2","20.36.219.28","TCP","1474","49695  >  443 [ACK] Seq=1458 Ack=340 Win=515 Len=1420 [TCP segment of a reassembled PDU]"
"31","0.826900","192.168.1.2","20.36.219.28","TLSv1.2","91","Application Data"
"32","0.870270","192.229.138.186","192.168.1.2","TCP","54","443  >  61611 [ACK] Seq=5257 Ack=33 Win=291 Len=0"
"33","0.873115","199.107.120.10","192.168.1.2","TCP","60","443  >  61610 [ACK] Seq=918 Ack=347 Win=5100 Len=0"
"34","0.875759","199.107.120.10","192.168.1.2","TLSv1","971","Application Data"
"35","0.884825","192.168.1.2","187.19.145.111","TCP","54","49724  >  443 [FIN, ACK] Seq=1 Ack=1 Win=514 Len=0"
"36","0.884839","192.168.1.2","187.19.145.111","TCP","54","49723  >  443 [FIN, ACK] Seq=1 Ack=1 Win=515 Len=0"
"37","0.916850","192.168.1.2","199.107.120.10","TCP","54","61610  >  443 [ACK] Seq=347 Ack=1835 Win=64860 Len=0"
"38","0.921395","8.36.80.192","192.168.1.2","TLSv1.2","1434","Server Hello"
"39","0.921396","8.36.80.192","192.168.1.2","TCP","74","443  >  61612 [PSH, ACK] Seq=1381 Ack=205 Win=16560 Len=20 [TCP segment of a reassembled PDU]"
"40","0.921396","8.36.80.192","192.168.1.2","TCP","1418","443  >  61612 [PSH, ACK] Seq=1401 Ack=205 Win=16560 Len=1364 [TCP segment of a reassembled PDU]"
"41","0.921398","8.36.80.192","192.168.1.2","TLSv1.2","307","Certificate, Server Hello Done"
"42","0.921489","192.168.1.2","8.36.80.192","TCP","54","61612  >  443 [ACK] Seq=205 Ack=3018 Win=64400 Len=0"
"43","0.921937","192.168.1.2","8.36.80.192","TLSv1.2","396","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"44","0.962785","192.168.1.2","192.229.210.100","TLSv1.2","147","Application Data"
"45","1.013294","20.36.219.28","192.168.1.2","TCP","60","443  >  49695 [ACK] Seq=340 Ack=2915 Win=2052 Len=0"
"46","1.063649","192.229.210.100","192.168.1.2","TCP","60","443  >  49729 [ACK] Seq=1 Ack=94 Win=290 Len=0"
"47","1.068798","192.229.210.100","192.168.1.2","TLSv1.2","209","Application Data"
"48","1.069283","192.168.1.2","192.229.210.100","TLSv1.2","145","Application Data"
"49","1.117278","8.36.80.192","192.168.1.2","TCP","60","443  >  61612 [ACK] Seq=3018 Ack=547 Win=19320 Len=0"
"50","1.121719","8.36.80.192","192.168.1.2","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"51","1.126191","192.168.1.2","8.36.80.192","TLSv1.2","315","Application Data"
"52","1.126272","192.168.1.2","8.36.80.192","TLSv1.2","747","Application Data"
"53","1.213792","192.229.210.100","192.168.1.2","TCP","60","443  >  49729 [ACK] Seq=156 Ack=185 Win=290 Len=0"
"54","1.323941","8.36.80.192","192.168.1.2","TCP","60","443  >  61612 [ACK] Seq=3093 Ack=808 Win=19193 Len=0"
"55","1.323941","8.36.80.192","192.168.1.2","TCP","60","443  >  61612 [ACK] Seq=3093 Ack=1501 Win=18500 Len=0"
"56","1.327412","8.36.80.192","192.168.1.2","TLSv1.2","395","Application Data"
"57","1.327544","192.168.1.2","8.36.80.192","TLSv1.2","107","Encrypted Alert"
"58","1.327590","192.168.1.2","8.36.80.192","TCP","54","61612  >  443 [FIN, ACK] Seq=1554 Ack=3434 Win=63984 Len=0"
"59","1.342044","192.168.1.2","8.36.80.192","TCP","66","61613  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"60","1.469608","192.168.1.2","104.70.153.244","TCP","54","49673  >  80 [FIN, ACK] Seq=1 Ack=1 Win=514 Len=0"
"61","1.469702","192.168.1.2","23.74.84.75","TCP","54","49675  >  443 [FIN, ACK] Seq=1 Ack=1 Win=512 Len=0"
"62","1.524365","192.229.210.100","192.168.1.2","TLSv1.2","146","Application Data"
"63","1.528055","192.168.1.2","172.217.28.226","UDP","65","50289  >  443 Len=23"
"64","1.534076","104.70.153.244","192.168.1.2","TCP","54","80  >  49673 [FIN, ACK] Seq=1 Ack=2 Win=245 Len=0"
"65","1.534135","192.168.1.2","104.70.153.244","TCP","54","49673  >  80 [ACK] Seq=2 Ack=2 Win=514 Len=0"
"66","1.540116","8.36.80.192","192.168.1.2","TCP","62","443  >  61613 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1400 SACK_PERM=1"
"67","1.540187","192.168.1.2","8.36.80.192","TCP","54","61613  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"68","1.540479","192.168.1.2","8.36.80.192","TLSv1.2","258","Client Hello"
"69","1.564616","192.168.1.2","192.229.210.100","TCP","54","49729  >  443 [ACK] Seq=185 Ack=248 Win=514 Len=0"
"70","1.624059","172.217.28.226","192.168.1.2","UDP","62","443  >  50289 Len=20"
"71","1.686843","192.168.1.2","8.36.80.192","TCP","107","[TCP Retransmission] 61612  >  443 [FIN, PSH, ACK] Seq=1501 Ack=3434 Win=63984 Len=53"
"72","1.736441","8.36.80.192","192.168.1.2","TLSv1.2","1434","Server Hello"
"73","1.736442","8.36.80.192","192.168.1.2","TCP","74","443  >  61613 [PSH, ACK] Seq=1381 Ack=205 Win=16560 Len=20 [TCP segment of a reassembled PDU]"
"74","1.736442","8.36.80.192","192.168.1.2","TCP","1418","443  >  61613 [PSH, ACK] Seq=1401 Ack=205 Win=16560 Len=1364 [TCP segment of a reassembled PDU]"
"75","1.736444","8.36.80.192","192.168.1.2","TLSv1.2","307","Certificate, Server Hello Done"
"76","1.736540","192.168.1.2","8.36.80.192","TCP","54","61613  >  443 [ACK] Seq=205 Ack=3018 Win=64400 Len=0"
"77","1.737056","192.168.1.2","8.36.80.192","TLSv1.2","396","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"78","1.933256","8.36.80.192","192.168.1.2","TCP","60","443  >  61613 [ACK] Seq=3018 Ack=547 Win=19320 Len=0"
"79","1.936687","8.36.80.192","192.168.1.2","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"80","1.937205","192.168.1.2","8.36.80.192","TLSv1.2","315","Application Data"
"81","1.937327","192.168.1.2","8.36.80.192","TLSv1.2","939","Application Data"
"82","1.953207","192.168.1.2","172.217.30.35","UDP","65","63526  >  443 Len=23"
"83","1.968939","192.168.1.2","23.74.84.75","TCP","54","[TCP Retransmission] 49675  >  443 [FIN, ACK] Seq=1 Ack=1 Win=512 Len=0"
"84","2.048487","172.217.30.35","192.168.1.2","UDP","62","443  >  63526 Len=20"
"85","2.087775","192.168.1.2","8.36.80.192","TCP","107","[TCP Retransmission] 61612  >  443 [FIN, PSH, ACK] Seq=1501 Ack=3434 Win=63984 Len=53"
"86","2.094754","20.36.219.28","192.168.1.2","TCP","1474","443  >  49695 [ACK] Seq=340 Ack=2915 Win=2052 Len=1420 [TCP segment of a reassembled PDU]"
"87","2.094754","20.36.219.28","192.168.1.2","TCP","1474","[TCP Previous segment not captured] 443  >  49695 [ACK] Seq=3180 Ack=2915 Win=2052 Len=1420 [TCP segment of a reassembled PDU]"
"88","2.094756","20.36.219.28","192.168.1.2","TCP","1474","[TCP Out-Of-Order] 443  >  49695 [ACK] Seq=1760 Ack=2915 Win=2052 Len=1420 [TCP segment of a reassembled PDU]"
"89","2.094756","20.36.219.28","192.168.1.2","TCP","1474","443  >  49695 [ACK] Seq=4600 Ack=2915 Win=2052 Len=1420 [TCP segment of a reassembled PDU]"
"90","2.094757","20.36.219.28","192.168.1.2","TLSv1.2","616","Application Data"
"91","2.094830","192.168.1.2","20.36.219.28","TCP","66","49695  >  443 [ACK] Seq=2915 Ack=1760 Win=515 Len=0 SLE=3180 SRE=4600"
"92","2.094895","192.168.1.2","20.36.219.28","TCP","54","49695  >  443 [ACK] Seq=2915 Ack=4600 Win=515 Len=0"
"93","2.094929","192.168.1.2","20.36.219.28","TCP","54","49695  >  443 [ACK] Seq=2915 Ack=6582 Win=515 Len=0"
"94","2.132962","8.36.80.192","192.168.1.2","TCP","60","443  >  61613 [ACK] Seq=3093 Ack=808 Win=19193 Len=0"
"95","2.140972","8.36.80.192","192.168.1.2","TCP","60","443  >  61613 [ACK] Seq=3093 Ack=1693 Win=19320 Len=0"
"96","2.141773","8.36.80.192","192.168.1.2","TLSv1.2","395","Application Data"
"97","2.141963","192.168.1.2","8.36.80.192","TLSv1.2","107","Encrypted Alert"
"98","2.142032","192.168.1.2","8.36.80.192","TCP","54","61613  >  443 [FIN, ACK] Seq=1746 Ack=3434 Win=63984 Len=0"
"99","2.218897","192.168.1.2","216.58.202.170","TLSv1.2","140","Application Data"
"100","2.219020","192.168.1.2","216.58.202.170","TLSv1.2","201","Application Data"
"101","2.290789","216.58.202.170","192.168.1.2","TCP","60","443  >  61606 [ACK] Seq=1 Ack=87 Win=250 Len=0"
"102","2.290789","216.58.202.170","192.168.1.2","TCP","60","443  >  61606 [ACK] Seq=1 Ack=234 Win=254 Len=0"
"103","2.316410","192.168.1.2","52.242.211.89","TLSv1.2","96","Application Data"
"104","2.502226","192.168.1.2","172.217.162.110","UDP","532","55982  >  443 Len=490"
"105","2.502781","192.168.1.2","8.36.80.192","TCP","107","[TCP Retransmission] 61613  >  443 [FIN, PSH, ACK] Seq=1693 Ack=3434 Win=63984 Len=53"
"106","2.530790","52.242.211.89","192.168.1.2","TLSv1.2","178","Application Data"
"107","2.566292","192.168.1.2","199.107.120.10","TCP","54","61610  >  443 [RST, ACK] Seq=347 Ack=1835 Win=0 Len=0"
"108","2.571557","192.168.1.2","52.242.211.89","TCP","54","49715  >  443 [ACK] Seq=43 Ack=125 Win=512 Len=0"
"109","2.595130","172.217.162.110","192.168.1.2","UDP","64","443  >  55982 Len=22"
"110","2.625905","172.217.162.110","192.168.1.2","UDP","105","443  >  55982 Len=63"
"111","2.626005","172.217.162.110","192.168.1.2","UDP","60","443  >  55982 Len=17"
"112","2.645516","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"113","2.806365","192.168.1.2","8.36.80.192","TCP","107","[TCP Retransmission] 61612  >  443 [FIN, PSH, ACK] Seq=1501 Ack=3434 Win=63984 Len=53"
"114","2.817065","192.168.1.2","172.217.29.226","UDP","65","52909  >  443 Len=23"
"115","2.885252","192.168.1.2","23.74.84.75","TCP","54","[TCP Retransmission] 49675  >  443 [FIN, ACK] Seq=1 Ack=1 Win=512 Len=0"
"116","2.903808","192.168.1.2","8.36.80.192","TCP","107","[TCP Retransmission] 61613  >  443 [FIN, PSH, ACK] Seq=1693 Ack=3434 Win=63984 Len=53"
"117","2.911346","172.217.29.226","192.168.1.2","UDP","62","443  >  52909 Len=20"
"118","3.308995","192.168.1.2","216.58.202.170","TLSv1.2","89","Application Data"
"119","3.379027","216.58.202.170","192.168.1.2","TCP","60","443  >  61606 [ACK] Seq=1 Ack=269 Win=254 Len=0"
"120","3.514286","192.168.1.2","172.217.30.100","UDP","65","53831  >  443 Len=23"
"121","3.615558","172.217.30.100","192.168.1.2","UDP","63","443  >  53831 Len=21"
"122","3.624174","192.168.1.2","8.36.80.192","TCP","107","[TCP Retransmission] 61613  >  443 [FIN, PSH, ACK] Seq=1693 Ack=3434 Win=63984 Len=53"
"123","3.806843","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"124","3.806925","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"125","3.806952","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"126","3.806975","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"127","3.806998","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"128","3.807022","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"129","3.807046","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"130","3.807069","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"131","3.807092","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"132","3.807115","192.168.1.2","172.217.162.110","UDP","1392","55982  >  443 Len=1350"
"133","3.807141","192.168.1.2","172.217.162.110","UDP","368","55982  >  443 Len=326"
"134","3.879303","192.168.1.2","172.217.162.110","UDP","967","55982  >  443 Len=925"
"135","3.882535","172.217.162.110","192.168.1.2","UDP","64","443  >  55982 Len=22"
"136","3.886194","192.168.1.2","172.217.162.110","UDP","574","55982  >  443 Len=532"
"137","3.888100","192.168.1.2","172.217.162.110","UDP","635","55982  >  443 Len=593"
"138","3.890729","192.168.1.2","172.217.162.99","UDP","1392","53118  >  443 Len=1350"
"139","3.891184","192.168.1.2","172.217.162.110","UDP","267","55982  >  443 Len=225"
"140","3.904404","192.168.1.2","172.217.29.226","UDP","833","63525  >  443 Len=791"
"141","3.938580","172.217.162.110","192.168.1.2","UDP","372","443  >  55982 Len=330"
"142","3.938580","172.217.162.110","192.168.1.2","UDP","247","443  >  55982 Len=205"
"143","3.957714","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"144","3.971885","172.217.162.110","192.168.1.2","UDP","64","443  >  55982 Len=22"
"145","3.987062","172.217.162.99","192.168.1.2","UDP","78","443  >  53118 Len=36"
"146","4.000591","172.217.29.226","192.168.1.2","UDP","63","443  >  63525 Len=21"
"147","4.003700","172.217.162.110","192.168.1.2","UDP","265","443  >  55982 Len=223"
"148","4.003700","172.217.162.110","192.168.1.2","UDP","305","443  >  55982 Len=263"
"149","4.005083","172.217.162.99","192.168.1.2","UDP","1392","443  >  53118 Len=1350"
"150","4.005084","172.217.162.99","192.168.1.2","UDP","73","443  >  53118 Len=31"
"151","4.005432","192.168.1.2","172.217.162.99","UDP","89","53118  >  443 Len=47"
"152","4.012150","172.217.162.110","192.168.1.2","UDP","84","443  >  55982 Len=42"
"153","4.012541","172.217.162.110","192.168.1.2","UDP","60","443  >  55982 Len=17"
"154","4.023456","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"155","4.031454","192.168.1.2","172.217.162.99","UDP","70","53118  >  443 Len=28"
"156","4.063571","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"157","4.063571","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"158","4.063572","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"159","4.063573","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"160","4.064478","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"161","4.064478","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"162","4.064480","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"163","4.064481","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"164","4.064481","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"165","4.064481","172.217.162.110","192.168.1.2","UDP","1198","443  >  55982 Len=1156"
"166","4.064482","172.217.162.110","192.168.1.2","UDP","606","443  >  55982 Len=564"
"167","4.064847","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"168","4.069206","172.217.162.110","192.168.1.2","UDP","204","443  >  55982 Len=162"
"169","4.083392","192.168.1.2","172.217.29.22","UDP","144","61129  >  443 Len=102"
"170","4.084397","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"171","4.085116","192.168.1.2","187.19.145.48","UDP","144","53800  >  443 Len=102"
"172","4.085526","192.168.1.2","172.217.162.110","UDP","266","55982  >  443 Len=224"
"173","4.086883","192.168.1.2","187.19.145.48","UDP","114","53800  >  443 Len=72"
"174","4.089781","192.168.1.2","172.217.162.110","UDP","175","55982  >  443 Len=133"
"175","4.091195","172.217.162.110","192.168.1.2","UDP","129","443  >  55982 Len=87"
"176","4.092035","172.217.162.110","192.168.1.2","UDP","60","443  >  55982 Len=17"
"177","4.101803","187.19.145.48","192.168.1.2","UDP","78","443  >  53800 Len=36"
"178","4.101804","187.19.145.48","192.168.1.2","UDP","60","443  >  53800 Len=17"
"179","4.102638","187.19.145.48","192.168.1.2","UDP","64","443  >  53800 Len=22"
"180","4.104433","172.217.162.99","192.168.1.2","UDP","62","443  >  53118 Len=20"
"181","4.104434","187.19.145.48","192.168.1.2","UDP","75","443  >  53800 Len=33"
"182","4.106438","192.168.1.2","187.19.145.48","UDP","71","53800  >  443 Len=29"
"183","4.112444","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"184","4.153284","172.217.29.22","192.168.1.2","UDP","103","443  >  61129 Len=61"
"185","4.160631","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"186","4.160631","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"187","4.160632","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"188","4.160633","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"189","4.160633","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"190","4.160633","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"191","4.160633","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"192","4.160634","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"193","4.161149","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"194","4.161150","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"195","4.161151","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"196","4.161152","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"197","4.161152","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"198","4.161152","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"199","4.161345","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"200","4.162855","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"201","4.162855","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"202","4.162856","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"203","4.162857","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"204","4.162857","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"205","4.162857","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"206","4.162857","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"207","4.162858","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"208","4.162858","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"209","4.162858","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"210","4.162859","172.217.162.110","192.168.1.2","UDP","1142","443  >  55982 Len=1100"
"211","4.163044","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"212","4.163657","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"213","4.163658","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"214","4.163659","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"215","4.163659","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"216","4.163659","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"217","4.163660","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"218","4.163660","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"219","4.163660","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"220","4.163661","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"221","4.163661","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"222","4.163661","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"223","4.163834","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"224","4.164440","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"225","4.164441","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"226","4.164442","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"227","4.164442","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"228","4.164442","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"229","4.164443","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"230","4.164443","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"231","4.164443","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"232","4.164444","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"233","4.164444","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"234","4.164603","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"235","4.165415","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"236","4.165415","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"237","4.165416","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"238","4.165417","172.217.162.110","192.168.1.2","UDP","885","443  >  55982 Len=843"
"239","4.165417","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"240","4.165417","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"241","4.165418","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"242","4.165418","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"243","4.165418","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"244","4.165418","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"245","4.165419","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"246","4.165419","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"247","4.165573","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"248","4.166707","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"249","4.168845","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"250","4.168845","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"251","4.168846","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"252","4.168847","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"253","4.168847","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"254","4.168848","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"255","4.168848","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"256","4.168848","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"257","4.168849","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"258","4.168849","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"259","4.168850","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"260","4.169115","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"261","4.169209","192.168.1.2","172.217.162.110","UDP","71","55982  >  443 Len=29"
"262","4.169812","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"263","4.169814","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"264","4.169818","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"265","4.169820","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
"266","4.169821","172.217.162.110","192.168.1.2","UDP","1392","443  >  55982 Len=1350"
