"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.3","224.0.0.251","MDNS","103","Standard query 0x03d9 PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"2","0.000000","192.168.1.3","224.0.0.251","MDNS","103","Standard query 0x03d9 PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"3","0.133345","192.168.1.2","18.233.201.37","TCP","55","64382  >  443 [ACK] Seq=1 Ack=1 Win=65320 Len=1 [TCP segment of a reassembled PDU]"
"4","0.198414","192.168.1.2","52.11.211.115","TCP","55","64383  >  443 [ACK] Seq=1 Ack=1 Win=64241 Len=1 [TCP segment of a reassembled PDU]"
"5","0.236267","18.233.201.37","192.168.1.2","TCP","60","443  >  64382 [ACK] Seq=1 Ack=2 Win=30464 Len=0"
"6","0.363188","52.11.211.115","192.168.1.2","TCP","60","443  >  64383 [ACK] Seq=1 Ack=2 Win=29326 Len=0"
"7","1.237264","192.168.1.2","172.217.28.238","UDP","1392","51682  >  443 Len=1350"
"8","1.237679","192.168.1.2","172.217.28.238","UDP","978","51682  >  443 Len=936"
"9","1.336520","172.217.28.238","192.168.1.2","UDP","78","443  >  51682 Len=36"
"10","1.360404","172.217.28.238","192.168.1.2","UDP","1392","443  >  51682 Len=1350"
"11","1.360404","172.217.28.238","192.168.1.2","UDP","73","443  >  51682 Len=31"
"12","1.360404","172.217.28.238","192.168.1.2","UDP","140","443  >  51682 Len=98"
"13","1.360771","192.168.1.2","172.217.28.238","UDP","91","51682  >  443 Len=49"
"14","1.360891","192.168.1.2","172.217.28.238","UDP","70","51682  >  443 Len=28"
"15","1.385538","172.217.28.238","192.168.1.2","UDP","62","443  >  51682 Len=20"
"16","1.462546","172.217.28.238","192.168.1.2","UDP","62","443  >  51682 Len=20"
"17","1.610399","192.168.1.2","172.217.29.234","TLSv1.2","140","Application Data"
"18","1.610494","192.168.1.2","172.217.29.234","TLSv1.2","93","Application Data"
"19","1.610534","192.168.1.2","172.217.29.234","TLSv1.2","201","Application Data"
"20","1.680937","172.217.29.234","192.168.1.2","TCP","60","443  >  61228 [ACK] Seq=1 Ack=87 Win=261 Len=0"
"21","1.680938","172.217.29.234","192.168.1.2","TCP","60","443  >  61228 [ACK] Seq=1 Ack=126 Win=261 Len=0"
"22","1.681797","172.217.29.234","192.168.1.2","TLSv1.2","93","Application Data"
"23","1.722086","192.168.1.2","172.217.29.234","TCP","54","61228  >  443 [ACK] Seq=273 Ack=40 Win=508 Len=0"
"24","1.755745","172.217.29.234","192.168.1.2","TCP","60","443  >  61228 [ACK] Seq=40 Ack=273 Win=266 Len=0"
"25","2.174613","192.168.1.2","172.217.29.234","TLSv1.2","89","Application Data"
"26","2.245284","172.217.29.234","192.168.1.2","TCP","60","443  >  61228 [ACK] Seq=40 Ack=308 Win=266 Len=0"
"27","2.854158","192.168.1.2","216.58.202.206","UDP","1157","56286  >  443 Len=1115"
"28","2.859587","192.168.1.2","216.58.202.206","UDP","604","56286  >  443 Len=562"
"29","2.860191","192.168.1.2","216.58.202.206","UDP","478","56286  >  443 Len=436"
"30","2.860798","192.168.1.2","192.168.1.1","DNS","75","Standard query 0xc39f A www.youtube.com"
"31","2.861950","192.168.1.2","216.58.202.206","UDP","267","56286  >  443 Len=225"
"32","2.863063","192.168.1.2","172.217.162.99","UDP","1392","49428  >  443 Len=1350"
"33","2.864113","192.168.1.2","172.217.28.10","UDP","1392","49429  >  443 Len=1350"
"34","2.867129","192.168.1.2","172.217.172.193","UDP","1392","49430  >  443 Len=1350"
"35","2.867949","192.168.1.2","192.168.1.1","DNS","87","Standard query 0x6bd6 A googleads.g.doubleclick.net"
"36","2.868584","192.168.1.2","192.168.1.1","DNS","83","Standard query 0xee88 A adservice.google.com.br"
"37","2.879012","192.168.1.1","192.168.1.2","DNS","533","Standard query response 0xc39f A www.youtube.com CNAME youtube-ui.l.google.com A 172.217.30.46 A 172.217.29.142 A 172.217.30.110 A 172.217.162.110 A 172.217.28.14 A 172.217.172.142 A 216.58.202.206 A 172.217.28.238 A 216.58.202.14 A 172.217.172.206 A 172.217.29.14 NS ns1.google.com NS ns4.google.com NS ns2.google.com NS ns3.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"38","2.880913","192.168.1.2","192.168.1.1","DNS","80","Standard query 0x6db8 A adservice.google.com"
"39","2.883280","192.168.1.1","192.168.1.2","DNS","386","Standard query response 0x6bd6 A googleads.g.doubleclick.net CNAME pagead46.l.doubleclick.net A 172.217.30.98 NS ns1.google.com NS ns3.google.com NS ns4.google.com NS ns2.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"40","2.883509","192.168.1.1","192.168.1.2","DNS","397","Standard query response 0xee88 A adservice.google.com.br CNAME pagead46.l.doubleclick.net A 172.217.30.98 NS ns3.google.com NS ns2.google.com NS ns1.google.com NS ns4.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"41","2.885606","192.168.1.2","172.217.30.98","UDP","1392","61254  >  443 Len=1350"
"42","2.886715","192.168.1.2","192.168.1.1","DNS","71","Standard query 0x98e8 A i.ytimg.com"
"43","2.888141","192.168.1.2","172.217.28.226","UDP","1392","59349  >  443 Len=1350"
"44","2.892308","192.168.1.2","172.217.29.230","UDP","1392","59350  >  443 Len=1350"
"45","2.893525","192.168.1.2","192.168.1.1","DNS","85","Standard query 0xc5e0 A www.googletagservices.com"
"46","2.895932","192.168.1.1","192.168.1.2","DNS","384","Standard query response 0x6db8 A adservice.google.com CNAME pagead46.l.doubleclick.net A 172.217.30.98 NS ns2.google.com NS ns3.google.com NS ns1.google.com NS ns4.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"47","2.899908","192.168.1.2","172.217.30.98","UDP","1392","55664  >  443 Len=1350"
"48","2.900628","192.168.1.2","216.58.202.130","UDP","740","52406  >  443 Len=698"
"49","2.902005","192.168.1.2","192.168.1.1","DNS","89","Standard query 0x3c65 A pagead2.googlesyndication.com"
"50","2.902461","192.168.1.1","192.168.1.2","DNS","536","Standard query response 0x98e8 A i.ytimg.com CNAME ytimg-edge-static.l.google.com A 172.217.172.214 A 172.217.29.22 A 172.217.28.246 A 172.217.162.118 A 172.217.29.182 A 172.217.28.22 A 216.58.202.150 A 172.217.30.118 A 172.217.30.86 A 216.58.202.214 A 172.217.172.150 NS ns2.google.com NS ns1.google.com NS ns4.google.com NS ns3.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"51","2.905073","192.168.1.2","192.168.1.1","DNS","72","Standard query 0x8d37 A i9.ytimg.com"
"52","2.908512","192.168.1.1","192.168.1.2","DNS","396","Standard query response 0xc5e0 A www.googletagservices.com CNAME pagead46.l.doubleclick.net A 172.217.30.98 NS ns3.google.com NS ns2.google.com NS ns4.google.com NS ns1.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"53","2.917468","192.168.1.1","192.168.1.2","DNS","400","Standard query response 0x3c65 A pagead2.googlesyndication.com CNAME pagead46.l.doubleclick.net A 172.217.30.98 NS ns1.google.com NS ns4.google.com NS ns2.google.com NS ns3.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"54","2.920323","192.168.1.1","192.168.1.2","DNS","545","Standard query response 0x8d37 A i9.ytimg.com CNAME ytimg.l.google.com A 172.217.162.110 A 172.217.30.110 A 172.217.172.206 A 172.217.30.46 A 172.217.28.14 A 172.217.30.78 A 216.58.202.14 A 216.58.202.174 A 172.217.28.238 A 172.217.29.14 A 216.58.202.142 A 216.58.202.206 A 172.217.29.238 A 172.217.172.142 NS ns2.google.com NS ns1.google.com NS ns3.google.com NS ns4.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10"
"55","2.939603","216.58.202.206","192.168.1.2","UDP","63","443  >  56286 Len=21"
"56","2.960155","172.217.162.99","192.168.1.2","UDP","78","443  >  49428 Len=36"
"57","2.960455","172.217.28.10","192.168.1.2","UDP","78","443  >  49429 Len=36"
"58","2.964074","172.217.172.193","192.168.1.2","UDP","78","443  >  49430 Len=36"
"59","2.974139","216.58.202.206","192.168.1.2","UDP","311","443  >  56286 Len=269"
"60","2.974139","216.58.202.206","192.168.1.2","UDP","167","443  >  56286 Len=125"
"61","2.978652","172.217.162.99","192.168.1.2","UDP","1392","443  >  49428 Len=1350"
"62","2.978654","172.217.162.99","192.168.1.2","UDP","73","443  >  49428 Len=31"
"63","2.978978","192.168.1.2","172.217.162.99","UDP","89","49428  >  443 Len=47"
"64","2.980085","216.58.202.206","192.168.1.2","UDP","82","443  >  56286 Len=40"
"65","2.980085","216.58.202.206","192.168.1.2","UDP","60","443  >  56286 Len=17"
"66","2.982420","172.217.30.98","192.168.1.2","UDP","78","443  >  61254 Len=36"
"67","2.984316","172.217.28.10","192.168.1.2","UDP","1392","443  >  49429 Len=1350"
"68","2.984316","172.217.28.10","192.168.1.2","UDP","73","443  >  49429 Len=31"
"69","2.984569","192.168.1.2","172.217.28.10","UDP","89","49429  >  443 Len=47"
"70","2.985121","172.217.29.230","192.168.1.2","UDP","78","443  >  59350 Len=36"
"71","2.985121","172.217.28.226","192.168.1.2","UDP","78","443  >  59349 Len=36"
"72","2.987498","172.217.172.193","192.168.1.2","UDP","1392","443  >  49430 Len=1350"
"73","2.987499","172.217.172.193","192.168.1.2","UDP","73","443  >  49430 Len=31"
"74","2.987724","192.168.1.2","172.217.172.193","UDP","89","49430  >  443 Len=47"
"75","2.992602","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"76","2.993225","216.58.202.130","192.168.1.2","UDP","63","443  >  52406 Len=21"
"77","2.999736","172.217.30.98","192.168.1.2","UDP","78","443  >  55664 Len=36"
"78","3.002591","172.217.30.98","192.168.1.2","UDP","1392","443  >  61254 Len=1350"
"79","3.002591","172.217.30.98","192.168.1.2","UDP","1392","443  >  61254 Len=1350"
"80","3.003467","192.168.1.2","172.217.30.98","UDP","78","61254  >  443 Len=36"
"81","3.004602","172.217.29.230","192.168.1.2","UDP","1392","443  >  59350 Len=1350"
"82","3.004602","172.217.29.230","192.168.1.2","UDP","73","443  >  59350 Len=31"
"83","3.004677","192.168.1.2","172.217.162.99","UDP","70","49428  >  443 Len=28"
"84","3.004940","192.168.1.2","172.217.29.230","UDP","89","59350  >  443 Len=47"
"85","3.005196","192.168.1.2","172.217.30.98","UDP","1392","61254  >  443 Len=1350"
"86","3.005287","192.168.1.2","172.217.30.98","UDP","127","61254  >  443 Len=85"
"87","3.005585","172.217.28.226","192.168.1.2","UDP","1392","443  >  59349 Len=1350"
"88","3.005585","172.217.28.226","192.168.1.2","UDP","73","443  >  59349 Len=31"
"89","3.005790","192.168.1.2","172.217.28.226","UDP","89","59349  >  443 Len=47"
"90","3.010011","192.168.1.2","172.217.28.10","UDP","70","49429  >  443 Len=28"
"91","3.014049","192.168.1.2","172.217.172.193","UDP","70","49430  >  443 Len=28"
"92","3.023776","172.217.30.98","192.168.1.2","UDP","1392","443  >  55664 Len=1350"
"93","3.023778","172.217.30.98","192.168.1.2","UDP","73","443  >  55664 Len=31"
"94","3.024198","192.168.1.2","172.217.30.98","UDP","89","55664  >  443 Len=47"
"95","3.032025","192.168.1.2","172.217.29.230","UDP","70","59350  >  443 Len=28"
"96","3.032117","192.168.1.2","172.217.28.226","UDP","70","59349  >  443 Len=28"
"97","3.037596","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"98","3.037596","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"99","3.037598","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"100","3.037598","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"101","3.037599","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"102","3.037599","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"103","3.037600","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"104","3.038546","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"105","3.038547","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"106","3.042392","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"107","3.042393","216.58.202.206","192.168.1.2","UDP","401","443  >  56286 Len=359"
"108","3.042393","216.58.202.206","192.168.1.2","UDP","205","443  >  56286 Len=163"
"109","3.042571","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"110","3.050387","192.168.1.2","172.217.30.98","UDP","70","55664  >  443 Len=28"
"111","3.058351","192.168.1.2","172.217.172.214","UDP","1392","56542  >  443 Len=1350"
"112","3.058627","216.58.202.206","192.168.1.2","UDP","84","443  >  56286 Len=42"
"113","3.059486","192.168.1.2","172.217.172.214","UDP","397","56542  >  443 Len=355"
"114","3.059936","192.168.1.2","187.19.145.48","UDP","109","52409  >  443 Len=67"
"115","3.060111","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"116","3.061013","192.168.1.2","187.19.145.48","UDP","114","52409  >  443 Len=72"
"117","3.061242","216.58.202.206","192.168.1.2","UDP","60","443  >  56286 Len=17"
"118","3.074569","172.217.162.99","192.168.1.2","UDP","62","443  >  49428 Len=20"
"119","3.076216","187.19.145.48","192.168.1.2","UDP","64","443  >  52409 Len=22"
"120","3.077197","187.19.145.48","192.168.1.2","UDP","75","443  >  52409 Len=33"
"121","3.077197","187.19.145.48","192.168.1.2","UDP","64","443  >  52409 Len=22"
"122","3.077271","187.19.145.48","192.168.1.2","UDP","75","443  >  52409 Len=33"
"123","3.078762","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"124","3.080255","172.217.28.10","192.168.1.2","UDP","62","443  >  49429 Len=20"
"125","3.081716","192.168.1.2","187.19.145.48","UDP","71","52409  >  443 Len=29"
"126","3.084324","172.217.172.193","192.168.1.2","UDP","62","443  >  49430 Len=20"
"127","3.085323","192.168.1.2","172.217.162.99","UDP","1392","56543  >  443 Len=1350"
"128","3.098937","172.217.29.230","192.168.1.2","UDP","62","443  >  59350 Len=20"
"129","3.103584","172.217.30.98","192.168.1.2","UDP","78","443  >  61254 Len=36"
"130","3.103584","172.217.28.226","192.168.1.2","UDP","62","443  >  59349 Len=20"
"131","3.122018","172.217.30.98","192.168.1.2","UDP","1392","443  >  61254 Len=1350"
"132","3.122018","172.217.30.98","192.168.1.2","UDP","73","443  >  61254 Len=31"
"133","3.123388","172.217.30.98","192.168.1.2","UDP","62","443  >  55664 Len=20"
"134","3.158930","172.217.172.214","192.168.1.2","UDP","78","443  >  56542 Len=36"
"135","3.179441","172.217.162.99","192.168.1.2","UDP","78","443  >  56543 Len=36"
"136","3.179441","172.217.172.214","192.168.1.2","UDP","1392","443  >  56542 Len=1350"
"137","3.179443","172.217.172.214","192.168.1.2","UDP","73","443  >  56542 Len=31"
"138","3.179842","192.168.1.2","172.217.172.214","UDP","91","56542  >  443 Len=49"
"139","3.181031","172.217.172.214","192.168.1.2","UDP","140","443  >  56542 Len=98"
"140","3.181288","192.168.1.2","172.217.172.214","UDP","70","56542  >  443 Len=28"
"141","3.202448","172.217.162.99","192.168.1.2","UDP","1392","443  >  56543 Len=1350"
"142","3.202448","172.217.162.99","192.168.1.2","UDP","73","443  >  56543 Len=31"
"143","3.202735","192.168.1.2","172.217.162.99","UDP","89","56543  >  443 Len=47"
"144","3.203666","172.217.172.214","192.168.1.2","UDP","62","443  >  56542 Len=20"
"145","3.228509","192.168.1.2","172.217.162.99","UDP","70","56543  >  443 Len=28"
"146","3.279391","172.217.172.214","192.168.1.2","UDP","62","443  >  56542 Len=20"
"147","3.297827","172.217.162.99","192.168.1.2","UDP","62","443  >  56543 Len=20"
"148","3.317738","216.58.202.130","192.168.1.2","UDP","242","443  >  52406 Len=200"
"149","3.319254","192.168.1.2","216.58.202.130","UDP","87","52406  >  443 Len=45"
"150","3.327749","216.58.202.130","192.168.1.2","UDP","61","443  >  52406 Len=19"
"151","3.346276","192.168.1.2","216.58.202.130","UDP","70","52406  >  443 Len=28"
"152","3.411627","216.58.202.130","192.168.1.2","UDP","63","443  >  52406 Len=21"
"153","3.513657","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"154","3.513657","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"155","3.513659","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"156","3.513659","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"157","3.513660","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"158","3.513660","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"159","3.513660","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"160","3.513661","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"161","3.513661","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"162","3.513662","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"163","3.513662","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"164","3.513662","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"165","3.513663","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"166","3.513999","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"167","3.515106","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"168","3.515111","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"169","3.518627","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"170","3.518628","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"171","3.518630","216.58.202.206","192.168.1.2","UDP","928","443  >  56286 Len=886"
"172","3.531913","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"173","3.566373","192.168.1.2","216.58.202.206","UDP","697","56286  >  443 Len=655"
"174","3.568411","192.168.1.2","187.19.145.48","UDP","822","52409  >  443 Len=780"
"175","3.569066","192.168.1.2","187.19.145.48","UDP","741","52409  >  443 Len=699"
"176","3.584987","192.168.1.2","216.58.202.130","UDP","111","52406  >  443 Len=69"
"177","3.590293","187.19.145.48","192.168.1.2","UDP","163","443  >  52409 Len=121"
"178","3.590293","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"179","3.590294","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"180","3.590295","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"181","3.590295","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"182","3.590296","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"183","3.590296","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"184","3.590297","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"185","3.590298","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"186","3.590298","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"187","3.590298","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"188","3.590299","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"189","3.590300","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"190","3.590621","192.168.1.2","187.19.145.48","UDP","71","52409  >  443 Len=29"
"191","3.592298","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"192","3.592298","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"193","3.592299","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"194","3.592300","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"195","3.592300","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"196","3.592300","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"197","3.592301","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"198","3.592301","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"199","3.592302","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"200","3.592302","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"201","3.592302","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"202","3.592303","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"203","3.592303","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"204","3.592304","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"205","3.592304","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"206","3.592305","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"207","3.592305","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"208","3.592305","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"209","3.592306","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"210","3.592306","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"211","3.592306","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"212","3.592307","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"213","3.592307","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"214","3.592605","192.168.1.2","187.19.145.48","UDP","71","52409  >  443 Len=29"
"215","3.592753","192.168.1.2","187.19.145.48","UDP","71","52409  >  443 Len=29"
"216","3.596836","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"217","3.596837","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"218","3.596838","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"219","3.596838","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"220","3.596839","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"221","3.596839","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"222","3.596839","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"223","3.596840","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"224","3.596840","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"225","3.596840","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"226","3.596840","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"227","3.596841","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"228","3.596841","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"229","3.596841","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"230","3.596842","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"231","3.596842","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"232","3.596842","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"233","3.597115","192.168.1.2","187.19.145.48","UDP","71","52409  >  443 Len=29"
"234","3.597245","192.168.1.2","187.19.145.48","UDP","71","52409  >  443 Len=29"
"235","3.597380","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"236","3.597381","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"237","3.597382","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"238","3.597383","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"239","3.597383","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"240","3.597383","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"241","3.597535","192.168.1.2","187.19.145.48","UDP","71","52409  >  443 Len=29"
"242","3.602006","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"243","3.602006","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"244","3.602007","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"245","3.602008","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"246","3.602008","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"247","3.602009","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"248","3.602009","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"249","3.602009","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"250","3.602009","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"251","3.602010","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"252","3.602010","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"253","3.602010","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"254","3.602011","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"255","3.602011","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"256","3.602012","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"257","3.602012","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"258","3.602012","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"259","3.602013","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"260","3.602013","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"261","3.602013","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"262","3.602014","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"263","3.602014","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"264","3.602014","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"265","3.602015","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"266","3.602015","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
"267","3.602015","187.19.145.48","192.168.1.2","UDP","1392","443  >  52409 Len=1350"
