"No.","Time","Source","Destination","Protocol","Length","Info"
"59","2.970700","192.168.1.1","192.168.1.2","DNS","351","Standard query response 0xdc64 A www.google.com.br A 172.217.30.35 NS ns4.google.com NS ns2.google.com NS ns1.google.com NS ns3.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.38.10 AAAA 2001:4860:4802:38::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.32.10 AAAA 2001:4860:4802:32::a"
"60","2.970824","192.168.1.2","192.168.1.1","DNS","90","Standard query 0x1915 A securepubads.g.doubleclick.net"
"61","2.976350","192.168.1.2","192.168.1.1","DNS","72","Standard query 0xe0bb A i9.ytimg.com"
"62","2.983192","192.168.1.2","172.217.30.98","UDP","893","61663  >  443 Len=851"
"63","2.985697","192.168.1.1","192.168.1.2","DNS","540","Standard query response 0x4246 A i.ytimg.com CNAME ytimg-edge-static.l.google.com A 172.217.172.150 A 172.217.172.214 A 172.217.29.150 A 172.217.30.118 A 172.217.30.54 A 172.217.28.246 A 172.217.162.118 A 172.217.29.246 A 172.217.28.22 A 216.58.202.22 A 172.217.28.86 A 172.217.29.22 A 172.217.29.182 A 216.58.202.182 NS ns1.google.com NS ns4.google.com NS ns3.google.com NS ns2.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a"
"64","2.985698","192.168.1.1","192.168.1.2","DNS","390","Standard query response 0x1915 A securepubads.g.doubleclick.net CNAME partnerad.l.doubleclick.net A 172.217.28.226 NS ns1.google.com NS ns4.google.com NS ns3.google.com NS ns2.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"65","2.991569","192.168.1.1","192.168.1.2","DNS","529","Standard query response 0xe0bb A i9.ytimg.com CNAME ytimg.l.google.com A 172.217.162.110 A 172.217.172.142 A 216.58.202.206 A 216.58.202.174 A 172.217.29.142 A 172.217.28.78 A 172.217.29.14 A 172.217.29.174 A 172.217.30.110 A 172.217.172.206 A 172.217.28.238 A 172.217.28.14 A 172.217.30.78 NS ns1.google.com NS ns2.google.com NS ns3.google.com NS ns4.google.com A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10"
"66","3.023785","172.217.28.238","192.168.1.2","UDP","62","443  >  56960 Len=20"
"67","3.026585","172.217.28.238","192.168.1.2","UDP","62","443  >  56960 Len=20"
"68","3.054166","172.217.28.10","192.168.1.2","UDP","78","443  >  54141 Len=36"
"69","3.066831","172.217.162.99","192.168.1.2","UDP","78","443  >  54948 Len=36"
"70","3.072821","172.217.28.238","192.168.1.2","UDP","192","443  >  56960 Len=150"
"71","3.072821","172.217.28.238","192.168.1.2","UDP","60","443  >  56960 Len=16"
"72","3.073092","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"73","3.073847","172.217.28.238","192.168.1.2","UDP","289","443  >  56960 Len=247"
"74","3.073849","172.217.28.238","192.168.1.2","UDP","279","443  >  56960 Len=237"
"75","3.074180","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"76","3.078127","172.217.28.10","192.168.1.2","UDP","1392","443  >  54141 Len=1350"
"77","3.078129","172.217.28.10","192.168.1.2","UDP","73","443  >  54141 Len=31"
"78","3.078447","192.168.1.2","172.217.28.10","UDP","89","54141  >  443 Len=47"
"79","3.078683","172.217.30.98","192.168.1.2","UDP","62","443  >  61663 Len=20"
"80","3.087935","172.217.162.99","192.168.1.2","UDP","1392","443  >  54948 Len=1350"
"81","3.087935","172.217.162.99","192.168.1.2","UDP","73","443  >  54948 Len=31"
"82","3.088244","192.168.1.2","172.217.162.99","UDP","89","54948  >  443 Len=47"
"83","3.104407","192.168.1.2","172.217.28.10","UDP","70","54141  >  443 Len=28"
"84","3.114738","192.168.1.2","172.217.162.99","UDP","70","54948  >  443 Len=28"
"85","3.139938","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"86","3.139940","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"87","3.139941","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"88","3.139941","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"89","3.139941","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"90","3.139942","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"91","3.139942","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"92","3.140249","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"93","3.140324","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"94","3.140365","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"95","3.143116","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"96","3.143348","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"97","3.144341","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"98","3.146673","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"99","3.146856","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"100","3.148408","172.217.28.238","192.168.1.2","UDP","584","443  >  56960 Len=542"
"101","3.158234","192.168.1.2","172.217.172.150","UDP","1392","63287  >  443 Len=1350"
"102","3.158646","192.168.1.2","172.217.172.150","UDP","397","63287  >  443 Len=355"
"103","3.160152","172.217.28.238","192.168.1.2","UDP","128","443  >  56960 Len=86"
"104","3.160591","192.168.1.2","187.19.145.48","UDP","1392","63288  >  443 Len=1350"
"105","3.161873","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"106","3.161983","172.217.28.238","192.168.1.2","UDP","60","443  >  56960 Len=16"
"107","3.162187","192.168.1.2","187.19.145.48","UDP","417","63288  >  443 Len=375"
"108","3.162426","192.168.1.2","187.19.145.48","UDP","122","63288  >  443 Len=80"
"109","3.178061","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"110","3.178063","172.217.28.10","192.168.1.2","UDP","62","443  >  54141 Len=20"
"111","3.178940","192.168.1.2","187.19.145.48","UDP","1392","63288  >  443 Len=1350"
"112","3.179025","192.168.1.2","187.19.145.48","UDP","463","63288  >  443 Len=421"
"113","3.183610","192.168.1.2","172.217.162.99","UDP","1392","63289  >  443 Len=1350"
"114","3.185865","172.217.162.99","192.168.1.2","UDP","62","443  >  54948 Len=20"
"115","3.188978","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"116","3.196717","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"117","3.196955","187.19.145.48","192.168.1.2","UDP","65","443  >  63288 Len=23"
"118","3.196956","187.19.145.48","192.168.1.2","UDP","68","443  >  63288 Len=26"
"119","3.196956","187.19.145.48","192.168.1.2","UDP","58","443  >  63288 Len=16"
"120","3.196956","187.19.145.48","192.168.1.2","UDP","70","443  >  63288 Len=28"
"121","3.196956","187.19.145.48","192.168.1.2","UDP","58","443  >  63288 Len=16"
"122","3.197096","192.168.1.2","187.19.145.48","UDP","89","63288  >  443 Len=47"
"123","3.197188","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"124","3.197233","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"125","3.239201","187.19.145.48","192.168.1.2","UDP","62","443  >  63288 Len=20"
"126","3.256169","172.217.172.150","192.168.1.2","UDP","78","443  >  63287 Len=36"
"127","3.275298","172.217.172.150","192.168.1.2","UDP","1392","443  >  63287 Len=1350"
"128","3.275298","172.217.172.150","192.168.1.2","UDP","73","443  >  63287 Len=31"
"129","3.275300","172.217.172.150","192.168.1.2","UDP","140","443  >  63287 Len=98"
"130","3.275663","192.168.1.2","172.217.172.150","UDP","91","63287  >  443 Len=49"
"131","3.275767","192.168.1.2","172.217.172.150","UDP","70","63287  >  443 Len=28"
"132","3.276870","172.217.162.99","192.168.1.2","UDP","78","443  >  63289 Len=36"
"133","3.295311","172.217.162.99","192.168.1.2","UDP","1392","443  >  63289 Len=1350"
"134","3.295311","172.217.162.99","192.168.1.2","UDP","73","443  >  63289 Len=31"
"135","3.295683","192.168.1.2","172.217.162.99","UDP","89","63289  >  443 Len=47"
"136","3.300120","172.217.172.150","192.168.1.2","UDP","62","443  >  63287 Len=20"
"137","3.321384","192.168.1.2","172.217.162.99","UDP","70","63289  >  443 Len=28"
"138","3.371335","172.217.172.150","192.168.1.2","UDP","62","443  >  63287 Len=20"
"139","3.387650","172.217.162.99","192.168.1.2","UDP","62","443  >  63289 Len=20"
"140","3.401483","172.217.30.98","192.168.1.2","UDP","252","443  >  61663 Len=210"
"141","3.403151","192.168.1.2","172.217.30.98","UDP","87","61663  >  443 Len=45"
"142","3.411524","172.217.30.98","192.168.1.2","UDP","60","443  >  61663 Len=18"
"143","3.437496","192.168.1.2","172.217.30.98","UDP","70","61663  >  443 Len=28"
"144","3.498474","172.217.30.98","192.168.1.2","UDP","62","443  >  61663 Len=20"
"145","3.555823","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"146","3.555823","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"147","3.555825","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"148","3.555825","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"149","3.555825","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"150","3.555826","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"151","3.555826","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"152","3.555974","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"153","3.555974","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"154","3.555975","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"155","3.555975","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"156","3.556128","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"157","3.556228","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"158","3.556288","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"159","3.556337","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"160","3.556395","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"161","3.558917","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"162","3.559095","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"163","3.560898","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"164","3.562889","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"165","3.563017","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"166","3.564855","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"167","3.566804","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"168","3.566929","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"169","3.569752","172.217.28.238","192.168.1.2","UDP","1392","443  >  56960 Len=1350"
"170","3.571760","172.217.28.238","192.168.1.2","UDP","721","443  >  56960 Len=679"
"171","3.571891","192.168.1.2","172.217.28.238","UDP","70","56960  >  443 Len=28"
"172","3.604024","192.168.1.2","172.217.28.238","UDP","707","56960  >  443 Len=665"
"173","3.605834","192.168.1.2","187.19.145.48","UDP","848","63288  >  443 Len=806"
"174","3.606473","192.168.1.2","187.19.145.48","UDP","740","63288  >  443 Len=698"
"175","3.619073","192.168.1.2","172.217.30.98","UDP","175","61663  >  443 Len=133"
"176","3.622741","187.19.145.48","192.168.1.2","UDP","652","443  >  63288 Len=610"
"177","3.622741","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"178","3.622742","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"179","3.622743","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"180","3.622743","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"181","3.622743","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"182","3.622744","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"183","3.623076","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"184","3.623146","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"185","3.623159","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"186","3.623159","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"187","3.623160","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"188","3.623161","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"189","3.623161","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"190","3.623162","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"191","3.623162","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"192","3.623206","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"193","3.623269","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"194","3.623318","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"195","3.623360","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"196","3.623400","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"197","3.625533","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"198","3.625533","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"199","3.625535","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"200","3.625535","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"201","3.625693","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"202","3.625754","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"203","3.627562","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"204","3.627562","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"205","3.627564","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"206","3.627564","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"207","3.627681","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"208","3.627734","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"209","3.629487","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"210","3.629487","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"211","3.629488","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"212","3.629488","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"213","3.629623","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"214","3.629668","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"215","3.630732","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"216","3.630733","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"217","3.630733","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"218","3.630734","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"219","3.630850","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"220","3.630900","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"221","3.633744","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"222","3.633744","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"223","3.633745","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"224","3.633745","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"225","3.633745","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"226","3.633746","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"227","3.633889","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"228","3.633933","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"229","3.633969","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"230","3.636505","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"231","3.636506","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"232","3.636652","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"233","3.640543","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"234","3.640544","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"235","3.640545","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"236","3.640545","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"237","3.640732","192.168.1.2","187.19.145.48","UDP","83","63288  >  443 Len=41"
"238","3.640797","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"239","3.642716","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"240","3.642716","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"241","3.642717","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"242","3.642718","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"243","3.642718","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"244","3.642718","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"245","3.642881","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"246","3.642931","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"247","3.642968","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"248","3.644600","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"249","3.644601","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"250","3.644602","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"251","3.644602","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"252","3.644760","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"253","3.644809","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"254","3.646592","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"255","3.646593","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"256","3.646594","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"257","3.646594","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"258","3.646756","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"259","3.646804","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"260","3.647752","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"261","3.647752","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"262","3.647753","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"263","3.647754","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"264","3.647754","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"265","3.647754","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"266","3.647909","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"267","3.647955","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"268","3.647992","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"269","3.650670","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"270","3.650671","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"271","3.650672","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"272","3.650673","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"273","3.650673","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"274","3.650674","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"275","3.650674","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"276","3.650833","192.168.1.2","187.19.145.48","UDP","70","63288  >  443 Len=28"
"277","3.650876","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
"278","3.650877","187.19.145.48","192.168.1.2","UDP","1392","443  >  63288 Len=1350"
