"No.","Time","Source","Destination","Protocol","Length","Info"
"81","2.788336","192.168.1.2","172.217.29.230","UDP","70","54720  >  443 Len=28"
"82","2.788402","192.168.1.2","172.217.30.98","UDP","70","54719  >  443 Len=28"
"83","2.816494","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"84","2.816496","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"85","2.816496","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"86","2.816496","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"87","2.816497","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"88","2.816497","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"89","2.816497","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"90","2.817166","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"91","2.817167","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"92","2.819363","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"93","2.819364","216.58.202.206","192.168.1.2","UDP","378","443  >  56286 Len=336"
"94","2.819503","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"95","2.821507","216.58.202.206","192.168.1.2","UDP","205","443  >  56286 Len=163"
"96","2.828335","216.58.202.206","192.168.1.2","UDP","107","443  >  56286 Len=65"
"97","2.829986","216.58.202.206","192.168.1.2","UDP","60","443  >  56286 Len=17"
"98","2.837418","192.168.1.2","172.217.172.214","UDP","1392","54721  >  443 Len=1350"
"99","2.837967","192.168.1.2","172.217.172.214","UDP","397","54721  >  443 Len=355"
"100","2.838519","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"101","2.840993","172.217.162.99","192.168.1.2","UDP","62","443  >  54715 Len=20"
"102","2.841599","192.168.1.2","187.19.145.48","UDP","1392","54722  >  443 Len=1350"
"103","2.842469","192.168.1.2","187.19.145.48","UDP","417","54722  >  443 Len=375"
"104","2.842693","192.168.1.2","187.19.145.48","UDP","122","54722  >  443 Len=80"
"105","2.842962","172.217.172.193","192.168.1.2","UDP","62","443  >  54717 Len=20"
"106","2.845965","172.217.28.226","192.168.1.2","UDP","62","443  >  54714 Len=20"
"107","2.848937","172.217.30.98","192.168.1.2","UDP","62","443  >  54718 Len=20"
"108","2.854102","172.217.28.10","192.168.1.2","UDP","62","443  >  54716 Len=20"
"109","2.856955","172.217.29.230","192.168.1.2","UDP","62","443  >  54720 Len=20"
"110","2.859551","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"111","2.860361","192.168.1.2","187.19.145.48","UDP","1392","54722  >  443 Len=1350"
"112","2.860435","192.168.1.2","187.19.145.48","UDP","463","54722  >  443 Len=421"
"113","2.862026","172.217.30.98","192.168.1.2","UDP","62","443  >  54719 Len=20"
"114","2.863833","192.168.1.2","172.217.162.99","UDP","1392","54723  >  443 Len=1350"
"115","2.881318","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"116","2.881320","187.19.145.48","192.168.1.2","UDP","65","443  >  54722 Len=23"
"117","2.881692","192.168.1.2","187.19.145.48","UDP","89","54722  >  443 Len=47"
"118","2.882694","187.19.145.48","192.168.1.2","UDP","86","443  >  54722 Len=44"
"119","2.908536","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"120","2.924397","187.19.145.48","192.168.1.2","UDP","62","443  >  54722 Len=20"
"121","2.934293","172.217.172.214","192.168.1.2","UDP","78","443  >  54721 Len=36"
"122","2.958796","172.217.172.214","192.168.1.2","UDP","1392","443  >  54721 Len=1350"
"123","2.958797","172.217.172.214","192.168.1.2","UDP","73","443  >  54721 Len=31"
"124","2.958797","172.217.172.214","192.168.1.2","UDP","140","443  >  54721 Len=98"
"125","2.959171","192.168.1.2","172.217.172.214","UDP","91","54721  >  443 Len=49"
"126","2.959281","192.168.1.2","172.217.172.214","UDP","70","54721  >  443 Len=28"
"127","2.960076","172.217.162.99","192.168.1.2","UDP","78","443  >  54723 Len=36"
"128","2.982130","172.217.162.99","192.168.1.2","UDP","1392","443  >  54723 Len=1350"
"129","2.982131","172.217.162.99","192.168.1.2","UDP","73","443  >  54723 Len=31"
"130","2.982506","192.168.1.2","172.217.162.99","UDP","89","54723  >  443 Len=47"
"131","2.983235","172.217.172.214","192.168.1.2","UDP","62","443  >  54721 Len=20"
"132","3.008356","192.168.1.2","172.217.162.99","UDP","70","54723  >  443 Len=28"
"133","3.057263","172.217.172.214","192.168.1.2","UDP","62","443  >  54721 Len=20"
"134","3.078400","172.217.162.99","192.168.1.2","UDP","62","443  >  54723 Len=20"
"135","3.099718","172.217.30.98","192.168.1.2","UDP","459","443  >  54718 Len=417"
"136","3.101279","192.168.1.2","172.217.30.98","UDP","87","54718  >  443 Len=45"
"137","3.109387","172.217.30.98","192.168.1.2","UDP","60","443  >  54718 Len=18"
"138","3.135523","192.168.1.2","172.217.30.98","UDP","70","54718  >  443 Len=28"
"139","3.197863","172.217.30.98","192.168.1.2","UDP","62","443  >  54718 Len=20"
"140","3.262909","204.79.197.200","192.168.1.2","TCP","54","443  >  64385 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"141","3.475932","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"142","3.475932","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"143","3.475934","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"144","3.475934","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"145","3.475934","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"146","3.475935","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"147","3.475935","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"148","3.475935","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"149","3.475936","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"150","3.475936","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"151","3.475936","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"152","3.475937","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"153","3.475937","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"154","3.475938","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"155","3.475938","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"156","3.476240","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"157","3.479168","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"158","3.479168","216.58.202.206","192.168.1.2","UDP","1392","443  >  56286 Len=1350"
"159","3.479170","216.58.202.206","192.168.1.2","UDP","741","443  >  56286 Len=699"
"160","3.494242","192.168.1.2","216.58.202.206","UDP","71","56286  >  443 Len=29"
"161","3.520106","192.168.1.2","216.58.202.206","UDP","722","56286  >  443 Len=680"
"162","3.522503","192.168.1.2","187.19.145.48","UDP","850","54722  >  443 Len=808"
"163","3.523157","192.168.1.2","187.19.145.48","UDP","736","54722  >  443 Len=694"
"164","3.536485","192.168.1.2","172.217.30.98","UDP","411","54718  >  443 Len=369"
"165","3.544966","187.19.145.48","192.168.1.2","UDP","62","443  >  54722 Len=20"
"166","3.544966","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"167","3.544967","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"168","3.544967","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"169","3.544968","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"170","3.544968","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"171","3.544969","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"172","3.544970","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"173","3.544970","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"174","3.544970","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"175","3.544971","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"176","3.544971","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"177","3.544971","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"178","3.544971","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"179","3.544972","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"180","3.544972","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"181","3.544972","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"182","3.544973","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"183","3.544973","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"184","3.545309","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"185","3.545371","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"186","3.545410","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"187","3.545446","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"188","3.545484","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"189","3.545525","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"190","3.545569","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"191","3.545615","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"192","3.545655","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"193","3.546684","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"194","3.546685","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"195","3.546686","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"196","3.546687","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"197","3.546896","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"198","3.546965","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"199","3.551657","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"200","3.551658","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"201","3.551659","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"202","3.551660","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"203","3.551660","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"204","3.551660","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"205","3.551660","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"206","3.551661","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"207","3.551661","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"208","3.551661","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"209","3.551662","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"210","3.551892","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"211","3.551957","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"212","3.551997","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"213","3.552034","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"214","3.552076","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"215","3.554939","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"216","3.554940","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"217","3.554941","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"218","3.554942","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"219","3.555106","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"220","3.555171","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"221","3.568419","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"222","3.568420","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"223","3.568421","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"224","3.568421","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"225","3.568422","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"226","3.568422","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"227","3.568422","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"228","3.568423","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"229","3.568423","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"230","3.568423","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"231","3.568424","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"232","3.568424","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"233","3.568424","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"234","3.568424","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"235","3.568669","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"236","3.568737","192.168.1.2","187.19.145.48","UDP","83","54722  >  443 Len=41"
"237","3.568780","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"238","3.568817","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"239","3.568873","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"240","3.568919","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"241","3.568962","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"242","3.572335","192.168.1.2","172.217.28.226","UDP","892","54714  >  443 Len=850"
"243","3.574115","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"244","3.574116","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"245","3.574117","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"246","3.574118","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"247","3.574118","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"248","3.574118","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"249","3.574118","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"250","3.574119","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"251","3.574119","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"252","3.574119","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"253","3.574120","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"254","3.574120","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"255","3.574120","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"256","3.574121","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"257","3.574121","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"258","3.574122","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"259","3.574122","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"260","3.574123","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"261","3.574326","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"262","3.574411","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"263","3.574457","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"264","3.574495","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"265","3.574551","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"266","3.574611","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"267","3.574664","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"268","3.574709","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"269","3.574778","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"270","3.578258","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"271","3.578259","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"272","3.578261","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"273","3.578261","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"274","3.578262","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"275","3.578262","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"276","3.578262","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"277","3.578263","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"278","3.578263","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"279","3.578264","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"280","3.578587","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"281","3.578669","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"282","3.578743","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"283","3.578780","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"284","3.578823","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"285","3.583209","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"286","3.583210","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"287","3.583211","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"288","3.583212","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"289","3.583212","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"290","3.583212","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"291","3.583213","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"292","3.583213","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"293","3.583213","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"294","3.583214","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"295","3.583214","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"296","3.583214","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"297","3.583486","192.168.1.2","187.19.145.48","UDP","83","54722  >  443 Len=41"
"298","3.583572","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"299","3.583612","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"300","3.583651","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"301","3.583694","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"302","3.583741","192.168.1.2","187.19.145.48","UDP","70","54722  >  443 Len=28"
"303","3.587335","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"304","3.587336","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"305","3.587337","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
"306","3.587337","187.19.145.48","192.168.1.2","UDP","1392","443  >  54722 Len=1350"
